Dist_Code,Year,State_Code,State_Name,Dist_Name,NITROGEN_KHARIF,Nitro_Rabi,PHOSPHATE_KHARIF,PHOSPHATE_RABI,POTASH_KHARIF,POTASH_RABI,TOTAL_KHARIF,TOTAL_RABI
101,2013,7,Maharashtra,Jalgaon,71569,41755,23001,19770,33786,18908,128356,80433
101,2014,7,Maharashtra,Jalgaon,68139,50493,28808,16816,41976,20604,138923,87913
101,2015,7,Maharashtra,Jalgaon,67513,32112,26348,20488,33872,25769,127733,78369
102,2005,7,Maharashtra,Ahmednagar,34552,44985,16089,26535,11626,17263,62267,88783
102,2006,7,Maharashtra,Ahmednagar,40409,49407,22412,25248,14394,18147,77215,92802
102,2007,7,Maharashtra,Ahmednagar,44930,37257,22652,21669,19857,14489,87439,73415
102,2008,7,Maharashtra,Ahmednagar,38096,46543,21108,31228,14707,15289,73911,93060
102,2009,7,Maharashtra,Ahmednagar,49436,45207,35388,33457,17120,23475,101944,102139
102,2010,7,Maharashtra,Ahmednagar,49842,50060,38887,33731,26351,25287,115080,109078
102,2011,7,Maharashtra,Ahmednagar,55849,41595,35097,27993,6495,17439,97441,87027
102,2012,7,Maharashtra,Ahmednagar,44438,30932,21362,20499,14029,10430,79829,61861
102,2013,7,Maharashtra,Ahmednagar,51135,45606,25686,29578,14106,17806,90927,92990
102,2014,7,Maharashtra,Ahmednagar,42544,45771,24143,24035,20411,16034,87098,85840
102,2015,7,Maharashtra,Ahmednagar,39617,30643,20147,28049,10787,16712,70551,75404
103,2005,7,Maharashtra,Pune,30105,36377,13468,21225,7816,14679,51389,72281
103,2006,7,Maharashtra,Pune,35208,39953,18762,20196,9677,15430,63647,75579
103,2007,7,Maharashtra,Pune,39808,35403,20449,16111,14370,15010,74627,66524
103,2008,7,Maharashtra,Pune,35667,48363,18752,26817,11956,18467,66375,93647
103,2009,7,Maharashtra,Pune,47785,48556,31122,31885,18371,25947,97278,106388
103,2010,7,Maharashtra,Pune,52472,47195,38419,25519,22977,20887,113868,93601
103,2011,7,Maharashtra,Pune,51951,50490,31979,32862,6411,20404,90341,103756
103,2012,7,Maharashtra,Pune,41483,40976,17091,21283,9092,15320,67666,77579
103,2013,7,Maharashtra,Pune,46416,53638,19638,30283,12614,21670,78668,105591
103,2014,7,Maharashtra,Pune,36105,53128,18719,24543,13259,20829,68083,98500
103,2015,7,Maharashtra,Pune,40465,44257,18114,29894,11268,17105,69847,91256
104,2005,7,Maharashtra,Satara,19099,21399,8098,10765,5719,9061,32916,41225
104,2006,7,Maharashtra,Satara,22336,23503,11281,10243,7081,9525,40698,43271
104,2007,7,Maharashtra,Satara,25576,18439,12936,6843,10223,7477,48735,32759
104,2008,7,Maharashtra,Satara,32193,30256,20613,15738,15083,18281,67889,64275
104,2009,7,Maharashtra,Satara,28719,28443,15903,16110,8444,13401,53066,57954
104,2010,7,Maharashtra,Satara,25354,24725,19082,14411,12356,12418,56792,51554
104,2011,7,Maharashtra,Satara,27906,28584,14797,15551,4506,11402,47209,55537
104,2012,7,Maharashtra,Satara,22042,22209,10419,9870,6609,8879,39070,40958
104,2013,7,Maharashtra,Satara,22492,24604,10445,12875,7267,10827,40204,48306
104,2014,7,Maharashtra,Satara,23786,26080,10809,12753,9643,10754,44238,49587
104,2015,7,Maharashtra,Satara,23389,21694,12137,10878,7210,8827,42736,41399
105,2005,7,Maharashtra,Sangli,21481,26553,9098,16228,10700,19492,41279,62273
105,2006,7,Maharashtra,Sangli,25122,29163,12674,15441,13249,20490,51045,65094
105,2007,7,Maharashtra,Sangli,28118,28646,14358,19791,17951,21881,60427,70318
105,2008,7,Maharashtra,Sangli,36212,34825,16773,16368,15896,18761,68881,69954
105,2009,7,Maharashtra,Sangli,41492,39544,28652,19671,18433,17436,88577,76651
105,2010,7,Maharashtra,Sangli,34827,39919,24226,23394,14912,17342,73965,80655
105,2011,7,Maharashtra,Sangli,33641,34146,23312,17782,6222,16811,63175,68739
105,2012,7,Maharashtra,Sangli,29537,28826,12482,15492,9798,12344,51817,56662
105,2013,7,Maharashtra,Sangli,33308,27511,14004,13830,11850,10553,59162,51894
105,2014,7,Maharashtra,Sangli,24335,32265,9337,14858,12980,12292,46652,59415
105,2015,7,Maharashtra,Sangli,23841,23163,12220,14472,8777,11388,44838,49023
106,2005,7,Maharashtra,Solapur,24249,30915,9620,18678,5681,14729,39550,64322
106,2006,7,Maharashtra,Solapur,28360,33954,13401,17772,7034,15483,48795,67209
106,2007,7,Maharashtra,Solapur,32318,31268,15232,17133,10666,14029,58216,62430
106,2008,7,Maharashtra,Solapur,34326,43221,18269,23320,12801,19793,65396,86334
106,2009,7,Maharashtra,Solapur,50349,50610,37110,36466,19944,29166,107403,116242
106,2010,7,Maharashtra,Solapur,51902,44438,48356,27779,28993,24380,129251,96597
106,2011,7,Maharashtra,Solapur,52333,57784,35919,30332,11037,25185,99289,113301
106,2012,7,Maharashtra,Solapur,35441,36672,18049,18561,13693,14149,67183,69382
106,2013,7,Maharashtra,Solapur,47870,55652,18809,31444,11180,24792,77859,111888
106,2014,7,Maharashtra,Solapur,36763,51159,17747,20434,15056,18131,69566,89724
106,2015,7,Maharashtra,Solapur,35174,26131,14365,15212,9838,12144,59377,53487
107,2005,7,Maharashtra,Kolhapur,29098,24988,11258,12745,10585,14344,50941,52077
107,2006,7,Maharashtra,Kolhapur,34030,27444,15682,12127,13106,15078,62818,54649
107,2007,7,Maharashtra,Kolhapur,38109,25548,16506,15203,17402,11950,72017,52701
107,2008,7,Maharashtra,Kolhapur,23926,18680,12707,9983,9705,7638,46338,36301
107,2009,7,Maharashtra,Kolhapur,40154,29548,25711,17209,15969,18589,81834,65346
107,2010,7,Maharashtra,Kolhapur,35030,30241,22924,16725,17149,18508,75103,65474
107,2011,7,Maharashtra,Kolhapur,31820,36319,16111,21066,4738,20453,52669,77838
107,2012,7,Maharashtra,Kolhapur,39557,31492,14838,14820,14151,12653,68546,58965
107,2013,7,Maharashtra,Kolhapur,31119,34877,7301,17159,10770,14222,49190,66258
107,2014,7,Maharashtra,Kolhapur,38438,40526,14319,18916,16038,16156,68795,75598
107,2015,7,Maharashtra,Kolhapur,36290,32011,13728,16921,10163,14424,60181,63356
108,2005,7,Maharashtra,Aurangabad,56790,34767,21906,27125,10896,19128,89592,81020
108,2006,7,Maharashtra,Aurangabad,66416,38185,30516,25809,13492,20107,110424,84101
108,2007,7,Maharashtra,Aurangabad,74437,33506,31447,17927,20025,11463,125909,62896
108,2008,7,Maharashtra,Aurangabad,83977,41406,40768,28675,32465,19128,157210,89209
108,2009,7,Maharashtra,Aurangabad,83547,47103,74818,33285,30127,33464,188492,113852
108,2010,7,Maharashtra,Aurangabad,85251,88374,67454,46804,30417,39136,183122,174314
108,2011,7,Maharashtra,Aurangabad,93852,62811,54802,48407,8255,25058,156909,136276
108,2012,7,Maharashtra,Aurangabad,75856,33118,35377,20983,17485,11514,128718,65615
108,2013,7,Maharashtra,Aurangabad,97221,59963,35642,34831,17465,15377,150328,110171
108,2014,7,Maharashtra,Aurangabad,89756,47833,41934,21487,26009,14359,157699,83679
108,2015,7,Maharashtra,Aurangabad,88781,61108,39024,40712,17071,20344,144876,122164
109,2005,7,Maharashtra,Parbhani,23381,14096,14668,9153,5014,3522,43063,26771
109,2006,7,Maharashtra,Parbhani,27345,15483,20433,8709,6209,3702,53987,27894
109,2007,7,Maharashtra,Parbhani,30657,13600,19685,6134,8856,3290,59198,23024
109,2008,7,Maharashtra,Parbhani,31374,12317,17835,8185,8857,4723,58066,25225
109,2009,7,Maharashtra,Parbhani,32717,11717,28692,7120,6443,6460,67852,25297
109,2010,7,Maharashtra,Parbhani,37303,23872,32094,17276,13643,9793,83040,50941
109,2011,7,Maharashtra,Parbhani,39707,24901,24122,15437,5483,7523,69312,47861
109,2012,7,Maharashtra,Parbhani,36966,20217,21919,12283,9444,4869,68329,37369
109,2013,7,Maharashtra,Parbhani,36320,25899,17912,14795,8477,6228,62709,46922
109,2014,7,Maharashtra,Parbhani,40397,14913,21496,9003,10764,5758,72657,29674
109,2015,7,Maharashtra,Parbhani,29983,17606,18971,17318,7062,6979,56016,41903
110,2005,7,Maharashtra,Beed,23213,11504,13341,7400,6707,4729,43261,23633
110,2006,7,Maharashtra,Beed,27148,12635,18584,7041,8305,4971,54037,24647
110,2007,7,Maharashtra,Beed,31069,10126,20378,3921,12443,3223,63890,17270
110,2008,7,Maharashtra,Beed,30099,13629,12740,7764,5834,5348,48673,26741
110,2009,7,Maharashtra,Beed,28461,17476,17856,11764,4064,9167,50381,38407
110,2010,7,Maharashtra,Beed,36095,25175,25437,14811,14000,12118,75532,52104
110,2011,7,Maharashtra,Beed,39646,23810,24494,14493,3896,8626,68036,46929
110,2012,7,Maharashtra,Beed,32265,13040,18085,7797,8526,4643,58876,25480
110,2013,7,Maharashtra,Beed,37556,20701,19052,12716,8741,6241,65349,39658
110,2014,7,Maharashtra,Beed,41048,12529,20156,6590,9426,4098,70630,23217
110,2015,7,Maharashtra,Beed,26159,16389,13904,14596,6014,5373,46077,36358
111,2005,7,Maharashtra,Nanded,31191,31551,16579,23698,4735,13408,52505,68657
111,2006,7,Maharashtra,Nanded,36478,34653,23094,22549,5862,14094,65434,71296
111,2007,7,Maharashtra,Nanded,40838,24230,23048,15855,8755,8565,72641,48650
111,2008,7,Maharashtra,Nanded,48406,26731,25732,23890,18758,16044,92896,66665
111,2009,7,Maharashtra,Nanded,50643,18168,49187,12554,22531,17789,122361,48511
111,2010,7,Maharashtra,Nanded,40858,41433,35389,28238,17037,14197,93284,83868
111,2011,7,Maharashtra,Nanded,46653,38694,34615,32723,5647,14322,86915,85739
111,2012,7,Maharashtra,Nanded,37138,27241,22528,23624,10829,8685,70495,59550
111,2013,7,Maharashtra,Nanded,44165,31550,20396,17566,7687,8529,72248,57645
111,2014,7,Maharashtra,Nanded,47991,37136,25641,20636,11238,14885,84870,72657
111,2015,7,Maharashtra,Nanded,45622,44308,24208,36270,6443,12312,76273,92890
112,2005,7,Maharashtra,Osmanabad,21077,17406,16297,16839,3642,7258,41016,41503
112,2006,7,Maharashtra,Osmanabad,24649,19117,22701,16022,4509,7630,51859,42769
112,2007,7,Maharashtra,Osmanabad,28260,11140,23643,5911,7514,2970,59417,20021
112,2008,7,Maharashtra,Osmanabad,24906,17807,20324,11183,7142,5612,52372,34602
112,2009,7,Maharashtra,Osmanabad,29906,18866,36673,13132,9285,8506,75864,40504
112,2010,7,Maharashtra,Osmanabad,39592,26112,35459,20540,14266,11551,89317,58203
112,2011,7,Maharashtra,Osmanabad,40464,34255,26944,30831,5785,9838,73193,74924
112,2012,7,Maharashtra,Osmanabad,34878,20320,23200,15388,5888,4129,63966,39837
112,2013,7,Maharashtra,Osmanabad,36138,26804,21077,18206,6974,6192,64189,51202
112,2014,7,Maharashtra,Osmanabad,36143,17170,26778,13463,11238,5387,74159,36020
112,2015,7,Maharashtra,Osmanabad,25052,12156,21441,15736,5343,4232,51836,32124
113,2005,7,Maharashtra,Buldhana,26664,10457,13902,9573,3274,2865,43840,22895
113,2006,7,Maharashtra,Buldhana,31183,11485,19366,9109,4054,3012,54603,23606
113,2007,7,Maharashtra,Buldhana,34159,11299,18083,8127,5935,4057,58177,23483
113,2008,7,Maharashtra,Buldhana,44391,11638,21750,11265,10922,5438,77063,28341
113,2009,7,Maharashtra,Buldhana,39967,19521,29088,16998,5174,8188,74229,44707
113,2010,7,Maharashtra,Buldhana,38690,31431,31908,23344,11178,14035,81776,68810
113,2011,7,Maharashtra,Buldhana,42955,20265,25089,18355,3414,7247,71458,45867
113,2012,7,Maharashtra,Buldhana,40026,16315,21943,15861,7995,4326,69964,36502
113,2013,7,Maharashtra,Buldhana,38935,26768,20039,18863,6657,5859,65631,51490
113,2014,7,Maharashtra,Buldhana,36024,25850,21616,22427,8135,9947,65775,58224
113,2015,7,Maharashtra,Buldhana,29716,22385,14404,24230,2929,7596,47049,54211
114,2005,7,Maharashtra,Akola,18226,12329,9330,10850,2665,3003,30221,26182
114,2006,7,Maharashtra,Akola,21315,13541,12997,10323,3299,3157,37611,27021
114,2007,7,Maharashtra,Akola,22813,19083,11084,13097,4267,5657,38164,37837
114,2008,7,Maharashtra,Akola,23731,10189,17724,12494,5944,3961,47399,26644
114,2009,7,Maharashtra,Akola,31259,12331,28446,10309,4680,5043,64385,27683
114,2010,7,Maharashtra,Akola,30647,21969,27850,13837,7239,5875,65736,41681
114,2011,7,Maharashtra,Akola,32609,16556,20094,17676,6721,4590,59424,38822
114,2012,7,Maharashtra,Akola,26385,18884,18388,13469,6075,3333,50848,35686
114,2013,7,Maharashtra,Akola,27086,21572,16551,19492,3260,2621,46897,43685
114,2014,7,Maharashtra,Akola,23698,17220,17486,10585,5760,4828,46944,32633
114,2015,7,Maharashtra,Akola,27563,18603,20134,20470,5793,6443,53490,45516
115,2005,7,Maharashtra,Amarawati,11752,8121,6381,6645,2053,3620,20186,18386
115,2006,7,Maharashtra,Amarawati,13744,8919,8889,6323,2542,3805,25175,19047
115,2007,7,Maharashtra,Amarawati,15115,15015,8368,8180,3708,3593,27191,26788
115,2008,7,Maharashtra,Amarawati,19726,12886,16465,11896,7280,5350,43471,30132
115,2009,7,Maharashtra,Amarawati,25667,12969,21318,7535,6193,6605,53178,27109
115,2010,7,Maharashtra,Amarawati,16714,21196,17180,14469,5032,5365,38926,41030
115,2011,7,Maharashtra,Amarawati,20449,18989,15777,16873,2754,9347,38980,45209
115,2012,7,Maharashtra,Amarawati,20379,17605,14414,10827,4051,4804,38844,33236
115,2013,7,Maharashtra,Amarawati,20877,17096,16089,8526,7394,2699,44360,28321
115,2014,7,Maharashtra,Amarawati,18518,18875,14956,8745,9150,5124,42624,32744
115,2015,7,Maharashtra,Amarawati,25493,16283,18479,13394,8574,5348,52546,35025
116,2005,7,Maharashtra,Yeotmal,25764,9170,18021,5814,4503,2488,48288,17472
116,2006,7,Maharashtra,Yeotmal,30131,10071,25104,5532,5575,2615,60810,18218
116,2007,7,Maharashtra,Yeotmal,33265,13782,22429,4268,7654,1717,63348,19767
116,2008,7,Maharashtra,Yeotmal,36095,8770,17193,5142,10141,1667,63429,15579
116,2009,7,Maharashtra,Yeotmal,33304,7595,28699,6160,9745,7669,71748,21424
116,2010,7,Maharashtra,Yeotmal,36401,23428,27011,13388,13635,8126,77047,44942
116,2011,7,Maharashtra,Yeotmal,41699,22676,22713,17247,4712,9781,69124,49704
116,2012,7,Maharashtra,Yeotmal,41166,19186,26144,10314,11273,4189,78583,33689
116,2013,7,Maharashtra,Yeotmal,34537,23837,14874,12941,6805,4597,56216,41375
116,2014,7,Maharashtra,Yeotmal,43963,22008,21989,12097,13216,6416,79168,40521
116,2015,7,Maharashtra,Yeotmal,40737,27254,17829,19627,9501,7136,68067,54017
117,2005,7,Maharashtra,Wardha,8794,5980,5103,3096,2708,3794,16605,12870
117,2006,7,Maharashtra,Wardha,10284,6568,7108,2946,3353,3988,20745,13502
117,2007,7,Maharashtra,Wardha,11551,6188,6774,3765,4678,1880,23003,11833
117,2008,7,Maharashtra,Wardha,16666,8535,14621,4449,5433,2551,36720,15535
117,2009,7,Maharashtra,Wardha,21277,6832,19862,4604,7350,4472,48489,15908
117,2010,7,Maharashtra,Wardha,15375,19570,13962,12364,3639,8893,32976,40827
117,2011,7,Maharashtra,Wardha,17643,12124,16229,8717,4179,4035,38051,24876
117,2012,7,Maharashtra,Wardha,17719,12759,11793,6443,5425,3657,34937,22859
117,2013,7,Maharashtra,Wardha,21736,12597,11597,7559,7449,2984,40782,23140
117,2014,7,Maharashtra,Wardha,20204,16727,11703,8663,8865,7784,40772,33174
117,2015,7,Maharashtra,Wardha,26772,10019,17059,9504,7262,5440,51093,24963
118,2005,7,Maharashtra,Nagpur,14388,11705,13287,6117,1422,978,29097,18800
118,2006,7,Maharashtra,Nagpur,16827,12856,18508,5820,1761,1028,37096,19704
118,2007,7,Maharashtra,Nagpur,18720,12206,17172,3728,2793,1207,38685,17141
118,2008,7,Maharashtra,Nagpur,20056,10197,15845,7915,4648,3282,40549,21394
118,2009,7,Maharashtra,Nagpur,22335,15036,23224,6838,3360,2361,48919,24235
118,2010,7,Maharashtra,Nagpur,20120,20967,20594,12429,5512,4969,46226,38365
118,2011,7,Maharashtra,Nagpur,21745,20111,19409,12446,3718,5328,44872,37885
118,2012,7,Maharashtra,Nagpur,23529,18302,14755,8184,3968,3061,42252,29547
118,2013,7,Maharashtra,Nagpur,23030,19718,11643,8419,3854,2351,38527,30488
118,2014,7,Maharashtra,Nagpur,25072,19155,15821,7164,6480,3224,47373,29543
118,2015,7,Maharashtra,Nagpur,30787,22160,19483,12409,6929,2321,57199,36890
119,2005,7,Maharashtra,Bhandara,21935,7317,10075,3490,3660,1065,35670,11872
119,2006,7,Maharashtra,Bhandara,25653,8044,14035,3321,4532,1120,44220,12485
119,2007,7,Maharashtra,Bhandara,27939,8855,11898,3839,5713,1836,45550,14530
119,2008,7,Maharashtra,Bhandara,25139,3459,7175,1881,866,485,33180,5825
119,2009,7,Maharashtra,Bhandara,22830,5995,13533,4032,735,1095,37098,11122
119,2010,7,Maharashtra,Bhandara,26499,9404,15270,4311,3788,897,45557,14612
119,2011,7,Maharashtra,Bhandara,23475,11695,11644,6491,804,1689,35923,19875
119,2012,7,Maharashtra,Bhandara,24853,8533,12862,4391,3293,909,41008,13833
119,2013,7,Maharashtra,Bhandara,28278,10842,9982,7014,2668,496,40928,18352
119,2014,7,Maharashtra,Bhandara,26008,12006,12493,6113,2527,755,41028,18874
119,2015,7,Maharashtra,Bhandara,31014,15084,11936,9348,1438,766,44388,25198
120,2005,7,Maharashtra,Chandrapur,24224,6608,13303,3764,2842,587,40369,10959
120,2006,7,Maharashtra,Chandrapur,28331,7262,18532,3591,3519,623,50382,11476
120,2007,7,Maharashtra,Chandrapur,30780,7926,15997,3066,4464,1020,51241,12012
120,2008,7,Maharashtra,Chandrapur,28525,4084,11635,2544,2913,628,43073,7256
120,2009,7,Maharashtra,Chandrapur,29795,5037,22292,3042,3765,2804,55852,10883
120,2010,7,Maharashtra,Chandrapur,30256,14343,24196,5342,5331,1555,59783,21240
120,2011,7,Maharashtra,Chandrapur,28179,17942,13838,10941,1368,4058,43385,32941
120,2012,7,Maharashtra,Chandrapur,33414,12933,17357,4512,5212,1184,55983,18629
120,2013,7,Maharashtra,Chandrapur,34958,10415,9395,9355,3101,934,47454,20704
120,2014,7,Maharashtra,Chandrapur,36765,13866,16972,8039,5214,1892,58951,23797
120,2015,7,Maharashtra,Chandrapur,43916,15233,16589,11442,4036,2541,64541,29216
121,2005,3,Gujarat,Ahmedabad,21730,26840,5321,7571,2622,4775,29673,39186
121,2006,3,Gujarat,Ahmedabad,23300,30368,5649,8604,3996,6153,32945,45125
121,2007,3,Gujarat,Ahmedabad,28895,39891,8801,9736,4611,4890,42307,54517
121,2008,3,Gujarat,Ahmedabad,35774,38748,12578,10424,5701,5801,54052,54974
121,2009,3,Gujarat,Ahmedabad,27728,41303,10462,11014,3123,4633,41313,56950
121,2010,3,Gujarat,Ahmedabad,35157,42542,14179,12024,2916,3308,52252,57873
121,2011,3,Gujarat,Ahmedabad,42812,39798,14304,8922,4114,2091,61230,50812
121,2012,3,Gujarat,Ahmedabad,34390,37410,6846,5928,1092,689,42328,44027
121,2013,3,Gujarat,Ahmedabad,35420,41802,7257,7575,812,849,43489,50226
121,2014,3,Gujarat,Ahmedabad,33064,50385,9951,8698,1081,1756,44097,60839
121,2015,3,Gujarat,Ahmedabad,35647,41853,9181,9413,1171,2104,45998,53370
122,2005,3,Gujarat,Amreli,20504,14281,13355,7198,1796,1191,35655,22670
122,2006,3,Gujarat,Amreli,25972,16119,15094,8050,2659,916,43725,25085
122,2007,3,Gujarat,Amreli,32607,19081,18794,11253,3760,1217,55161,31551
122,2008,3,Gujarat,Amreli,29377,17881,17967,10461,3618,1371,50962,29713
122,2009,3,Gujarat,Amreli,30132,11543,20087,10456,3190,2561,53409,24560
122,2010,3,Gujarat,Amreli,31960,24286,19820,14773,4719,2233,56499,41292
122,2011,3,Gujarat,Amreli,29085,21980,15788,11703,1680,1668,46553,35351
122,2012,3,Gujarat,Amreli,24573,4850,11103,2253,885,187,36561,7290
122,2013,3,Gujarat,Amreli,31226,15815,10252,6938,1396,614,42874,23367
122,2014,3,Gujarat,Amreli,29079,20596,16996,5964,2374,493,48449,27053
122,2015,3,Gujarat,Amreli,28573,9563,12276,5276,1533,557,42382,15396
123,2005,3,Gujarat,Banaskantha,18924,35630,3985,16136,316,5185,23225,56951
123,2006,3,Gujarat,Banaskantha,20517,40845,4284,16084,367,4644,25168,61573
123,2007,3,Gujarat,Banaskantha,21458,40039,5074,16564,591,5802,27123,62405
123,2008,3,Gujarat,Banaskantha,26607,45293,10217,16630,1485,5893,38309,67816
123,2009,3,Gujarat,Banaskantha,31129,50904,14066,14668,2921,8358,48116,73930
123,2010,3,Gujarat,Banaskantha,31987,52010,13613,16829,3449,5330,49049,74169
123,2011,3,Gujarat,Banaskantha,31952,43643,12224,11505,1566,4256,45742,59404
123,2012,3,Gujarat,Banaskantha,35542,49973,8130,10374,2224,2595,45896,62942
123,2013,3,Gujarat,Banaskantha,32215,47751,7199,15269,1099,5060,40513,68080
123,2014,3,Gujarat,Banaskantha,40396,55466,10440,14379,4153,6612,54989,76457
123,2015,3,Gujarat,Banaskantha,43905,61158,7604,19653,3381,6605,54890,87416
124,2005,3,Gujarat,Bharuch,16053,11103,3442,5484,3028,5546,22523,22133
124,2006,3,Gujarat,Bharuch,18114,11193,4050,5033,3121,4616,25285,20842
124,2007,3,Gujarat,Bharuch,15362,10757,3542,3993,3162,3642,22066,18392
124,2008,3,Gujarat,Bharuch,16223,14894,4975,5959,4101,5913,25299,26766
124,2009,3,Gujarat,Bharuch,21848,18574,6625,7705,3611,8507,32084,34786
124,2010,3,Gujarat,Bharuch,22924,21708,6210,6913,4863,6836,33997,35457
124,2011,3,Gujarat,Bharuch,27342,19283,7627,4118,3224,4339,38193,27740
124,2012,3,Gujarat,Bharuch,28285,20499,4130,4114,3135,3038,35550,27651
124,2013,3,Gujarat,Bharuch,28135,19957,3579,4525,2559,3777,34273,28259
124,2014,3,Gujarat,Bharuch,31892,26099,5568,4388,3691,4276,41151,34763
124,2015,3,Gujarat,Bharuch,25872,13454,3842,3325,3008,2950,32722,19729
125,2005,3,Gujarat,Vadodara / Baroda,32237,23746,7897,5025,3044,3517,43178,32288
125,2006,3,Gujarat,Vadodara / Baroda,34707,28600,8755,5929,2847,4681,46309,39210
125,2007,3,Gujarat,Vadodara / Baroda,35485,32855,9265,8992,5238,6674,49988,48521
125,2008,3,Gujarat,Vadodara / Baroda,38036,33322,12289,7661,6901,5939,57226,46922
125,2009,3,Gujarat,Vadodara / Baroda,37187,36239,12498,8095,4627,10568,54312,54902
125,2010,3,Gujarat,Vadodara / Baroda,36035,40030,12886,8673,6747,7890,55668,56593
125,2011,3,Gujarat,Vadodara / Baroda,39906,39039,11933,4395,8235,4911,60074,48345
125,2012,3,Gujarat,Vadodara / Baroda,43115,37568,7171,3904,2834,1808,53120,43280
125,2013,3,Gujarat,Vadodara / Baroda,44184,39188,7495,4822,2764,2291,54443,46301
125,2014,3,Gujarat,Vadodara / Baroda,38592,42161,9057,4395,3454,3084,51103,49640
125,2015,3,Gujarat,Vadodara / Baroda,33908,29008,5936,4186,2523,2293,42367,35487
126,2005,3,Gujarat,Bhavnagar,28824,19311,15046,9128,1305,1770,45175,30209
126,2006,3,Gujarat,Bhavnagar,36066,19913,19176,7553,2282,1062,57524,28528
126,2007,3,Gujarat,Bhavnagar,44821,24185,23477,12111,3921,1467,72219,37763
126,2008,3,Gujarat,Bhavnagar,42998,24192,23673,12667,4223,2697,70894,39556
126,2009,3,Gujarat,Bhavnagar,36378,14105,23850,9794,3229,2217,63457,26116
126,2010,3,Gujarat,Bhavnagar,41267,31976,22187,18630,4165,3438,67619,54044
